OrderID,CustomerID,Product,Category,Quantity,UnitPrice,Sales,Profit,OrderDate
1107,88,Maybelline Mascara,Makeup,1,876,876,220.49,13-04-2022
1108,165,Lakme Lipstick,Makeup,3,519,1557,364.1,06-02-2021
1109,16,Mamaearth Face Wash,Skincare,1,1197,1197,327.81,03-09-2022
1110,26,Plum Serum,Skincare,3,701,2103,486.55,13-05-2019
1111,80,Minimalist Sunscreen,Skincare,4,931,3724,679.35,19-01-2018
1112,113,LOreal Shampoo,Haircare,3,1279,3837,729.45,15-10-2019
1113,60,Plum Serum,Skincare,4,904,3616,1088.63,30-10-2019
1114,231,Biotique Cream,Skincare,4,698,2792,903.13,27-01-2020
1115,247,Lakme Lipstick,Makeup,4,526,2104,274.73,10-07-2021
1116,182,Maybelline Mascara,Makeup,5,253,1265,388.91,03-03-2017
1117,83,Himalaya Face Pack,Skincare,5,651,3255,856.85,06-02-2018
1118,174,Colorbar Eyeliner,Makeup,2,1229,2458,449.56,03-01-2017
1119,39,Nykaa Nail Polish,Makeup,3,608,1824,607.46,07-05-2017
1120,263,LOreal Shampoo,Haircare,3,246,738,122.54,16-02-2019
1121,26,Himalaya Face Pack,Skincare,2,389,778,138.93,28-04-2018
1122,160,Plum Serum,Skincare,3,785,2355,794.97,01-12-2021
1123,283,Maybelline Mascara,Makeup,1,1447,1447,440.96,27-01-2019
1124,238,Colorbar Eyeliner,Makeup,2,950,1900,609.05,26-06-2022
1125,278,LOreal Shampoo,Haircare,4,987,3948,808.92,31-01-2022
1126,155,Maybelline Mascara,Makeup,3,965,2895,991.92,25-05-2021
1127,4,Plum Serum,Skincare,5,1453,7265,1750.73,04-09-2019
1128,28,Maybelline Mascara,Makeup,5,1064,5320,647.67,18-05-2021
1129,23,Plum Serum,Skincare,1,346,346,80.24,09-06-2019
1130,292,Maybelline Mascara,Makeup,4,843,3372,963.77,09-01-2021
1131,266,Nykaa Nail Polish,Makeup,2,259,518,179.34,12-09-2018
1132,19,Lakme Lipstick,Makeup,4,1369,5476,1793.54,19-03-2021
1133,177,Plum Serum,Skincare,4,990,3960,1091.87,02-05-2019
1134,275,Mamaearth Face Wash,Skincare,4,1000,4000,529.93,11-06-2020
1135,66,Maybelline Mascara,Makeup,4,408,1632,289.32,13-04-2020
1136,86,Mamaearth Face Wash,Skincare,5,306,1530,487.16,16-05-2018
1137,128,Nykaa Nail Polish,Makeup,2,1481,2962,355.25,06-07-2020
1138,164,Plum Serum,Skincare,4,1188,4752,896.5,23-01-2022
1139,12,Colorbar Eyeliner,Makeup,4,336,1344,260.78,08-11-2017
1140,239,LOreal Shampoo,Haircare,2,391,782,144.32,31-08-2018
1141,277,LOreal Shampoo,Haircare,1,1230,1230,289.6,13-09-2022
1142,60,Mamaearth Face Wash,Skincare,3,1197,3591,660.6,25-10-2019
1143,36,Colorbar Eyeliner,Makeup,5,217,1085,145.23,22-02-2017
1144,150,Himalaya Face Pack,Skincare,1,1067,1067,266.83,05-02-2019
1145,39,Lakme Lipstick,Makeup,1,1045,1045,203.71,27-05-2021
1146,112,Plum Serum,Skincare,4,955,3820,865.51,16-06-2017
1147,155,Colorbar Eyeliner,Makeup,5,1218,6090,1527.72,06-03-2020
1148,124,Mamaearth Face Wash,Skincare,5,1189,5945,644.44,08-08-2022
1149,82,Nykaa Nail Polish,Makeup,1,924,924,99.05,08-08-2019
1150,80,Biotique Cream,Skincare,4,870,3480,486.53,05-04-2022
1151,198,Plum Serum,Skincare,4,807,3228,902.44,24-12-2020
1152,100,Plum Serum,Skincare,4,1384,5536,1713.88,05-06-2020
1153,114,Maybelline Mascara,Makeup,1,780,780,112.8,04-06-2019
1154,173,Maybelline Mascara,Makeup,4,877,3508,732.18,20-08-2020
1155,110,LOreal Shampoo,Haircare,2,244,488,165.3,01-12-2019
1156,142,Mamaearth Face Wash,Skincare,4,681,2724,484.33,28-09-2020
1157,35,Nykaa Nail Polish,Makeup,2,1120,2240,364.59,12-05-2019
1158,53,Mamaearth Face Wash,Skincare,1,974,974,125.45,26-05-2022
1159,281,Mamaearth Face Wash,Skincare,4,405,1620,227.9,19-10-2017
1160,13,Mamaearth Face Wash,Skincare,1,529,529,102.16,28-05-2021
1161,194,Colorbar Eyeliner,Makeup,4,587,2348,578.7,04-04-2021
1162,229,Minimalist Sunscreen,Skincare,5,1065,5325,935.61,30-08-2022
1163,115,LOreal Shampoo,Haircare,3,821,2463,324.31,10-01-2019
1164,146,Mamaearth Face Wash,Skincare,3,637,1911,326.48,25-05-2021
1165,257,Plum Serum,Skincare,4,1425,5700,663.25,27-01-2017
1166,164,Himalaya Face Pack,Skincare,1,881,881,297.76,29-04-2018
1167,263,Himalaya Face Pack,Skincare,3,374,1122,191.5,16-11-2020
1168,112,Plum Serum,Skincare,2,900,1800,614.53,04-05-2021
1169,81,Lakme Lipstick,Makeup,3,263,789,81.73,18-05-2018
1170,271,Colorbar Eyeliner,Makeup,4,1249,4996,639.02,03-11-2017
1171,269,Colorbar Eyeliner,Makeup,5,404,2020,634.88,02-04-2022
1172,182,Plum Serum,Skincare,2,788,1576,521.86,12-08-2019
1173,168,Colorbar Eyeliner,Makeup,2,681,1362,311.62,29-07-2019
1174,46,Lakme Lipstick,Makeup,2,1173,2346,720.79,20-06-2017
1175,136,Mamaearth Face Wash,Skincare,2,506,1012,324.24,21-11-2019
1176,112,Colorbar Eyeliner,Makeup,2,724,1448,222.56,17-05-2020
1177,138,Minimalist Sunscreen,Skincare,1,312,312,67.81,24-12-2020
1178,180,Himalaya Face Pack,Skincare,4,556,2224,428.69,09-06-2019
1179,74,Minimalist Sunscreen,Skincare,4,578,2312,731.67,29-09-2022
1180,135,Colorbar Eyeliner,Makeup,5,344,1720,228.53,20-02-2017
1181,89,LOreal Shampoo,Haircare,1,654,654,140.1,04-02-2018
1182,112,Himalaya Face Pack,Skincare,2,586,1172,377.2,13-02-2021
1183,51,Mamaearth Face Wash,Skincare,3,1197,3591,931.49,13-10-2022
1184,29,LOreal Shampoo,Haircare,1,303,303,95.34,01-01-2021
1185,130,Nykaa Nail Polish,Makeup,1,927,927,208.98,12-12-2022
1186,221,Biotique Cream,Skincare,2,806,1612,477.59,23-10-2017
1187,31,Maybelline Mascara,Makeup,5,386,1930,504.97,16-02-2017
1188,238,Lakme Lipstick,Makeup,1,537,537,187.09,25-12-2019
1189,178,Biotique Cream,Skincare,1,256,256,26.68,07-06-2022
1190,86,Nykaa Nail Polish,Makeup,3,1363,4089,1409.52,18-12-2020
1191,274,Lakme Lipstick,Makeup,4,967,3868,1199.57,06-02-2022
1192,180,Colorbar Eyeliner,Makeup,5,593,2965,736.99,27-05-2018
1193,208,Himalaya Face Pack,Skincare,3,1100,3300,405.8,02-12-2017
1194,103,LOreal Shampoo,Haircare,4,1178,4712,570.27,10-09-2018
1195,44,Colorbar Eyeliner,Makeup,4,822,3288,735.09,08-05-2022
1196,240,Plum Serum,Skincare,1,822,822,132.36,07-06-2018
1197,178,Maybelline Mascara,Makeup,5,420,2100,272.88,26-06-2021
1198,60,Mamaearth Face Wash,Skincare,2,669,1338,453.51,22-05-2018
1199,230,Mamaearth Face Wash,Skincare,2,1306,2612,608.53,21-02-2019
1200,117,LOreal Shampoo,Haircare,2,233,466,158.14,14-12-2017
1201,55,Plum Serum,Skincare,5,975,4875,828.91,30-01-2017
1202,195,Plum Serum,Skincare,2,1035,2070,274.79,18-06-2019
1203,119,Mamaearth Face Wash,Skincare,1,1132,1132,159.09,24-02-2022
1204,200,Plum Serum,Skincare,3,1392,4176,874.1,08-06-2021
1205,112,Maybelline Mascara,Makeup,3,907,2721,617.97,04-09-2019
1206,269,Biotique Cream,Skincare,1,805,805,188.02,01-03-2021
1207,165,LOreal Shampoo,Haircare,3,257,771,239.35,02-03-2018
1208,125,Himalaya Face Pack,Skincare,5,663,3315,895.96,24-12-2021
1209,228,Mamaearth Face Wash,Skincare,5,398,1990,528.38,16-09-2020
1210,273,Lakme Lipstick,Makeup,4,757,3028,853.43,30-12-2021
1211,253,Himalaya Face Pack,Skincare,2,845,1690,456.19,06-03-2020
1212,86,LOreal Shampoo,Haircare,5,1436,7180,2401.32,20-12-2018
1213,170,Himalaya Face Pack,Skincare,1,237,237,46.96,11-10-2020
1214,205,Maybelline Mascara,Makeup,2,541,1082,320.73,04-01-2018
1215,202,Lakme Lipstick,Makeup,4,552,2208,594.94,05-03-2020
1216,32,Mamaearth Face Wash,Skincare,2,1183,2366,542.54,29-08-2021
1217,78,Plum Serum,Skincare,5,895,4475,763.6,28-12-2017
1218,137,Lakme Lipstick,Makeup,4,839,3356,716.14,11-10-2017
1219,86,Lakme Lipstick,Makeup,4,427,1708,281.18,10-08-2019
1220,103,Plum Serum,Skincare,3,898,2694,389.53,07-12-2020
1221,36,Mamaearth Face Wash,Skincare,2,1337,2674,506.41,02-07-2022
1222,103,Plum Serum,Skincare,5,511,2555,268.5,02-10-2018
1223,160,Mamaearth Face Wash,Skincare,1,1178,1178,180.63,05-03-2022
1224,100,Plum Serum,Skincare,2,538,1076,255.93,24-11-2020
1225,19,Minimalist Sunscreen,Skincare,2,982,1964,486.98,06-02-2017
1226,256,Plum Serum,Skincare,2,263,526,120.64,23-11-2017
1227,236,Maybelline Mascara,Makeup,5,1440,7200,811.65,10-08-2018
1228,34,Himalaya Face Pack,Skincare,5,1161,5805,950.97,07-10-2021
1229,274,Mamaearth Face Wash,Skincare,1,923,923,288.1,04-09-2020
1230,172,Nykaa Nail Polish,Makeup,5,266,1330,148.46,30-03-2018
1231,93,Biotique Cream,Skincare,4,1067,4268,502.44,01-04-2021
1232,15,Lakme Lipstick,Makeup,2,948,1896,599.1,04-05-2020
1233,84,Mamaearth Face Wash,Skincare,2,1011,2022,633.2,10-07-2019
1234,16,Nykaa Nail Polish,Makeup,5,702,3510,1088.5,25-06-2020
1235,21,Minimalist Sunscreen,Skincare,5,956,4780,1032.2,29-01-2019
1236,85,Biotique Cream,Skincare,5,661,3305,1140.81,20-10-2020
1237,261,Biotique Cream,Skincare,3,1157,3471,1111.55,27-01-2017
1238,228,Plum Serum,Skincare,3,1401,4203,462.65,28-07-2020
1239,136,Plum Serum,Skincare,1,534,534,114.92,13-01-2020
1240,65,Maybelline Mascara,Makeup,3,483,1449,474.96,02-08-2019
1241,11,Maybelline Mascara,Makeup,5,331,1655,511.31,07-11-2017
1242,143,Mamaearth Face Wash,Skincare,2,373,746,186.65,12-10-2020
1243,26,LOreal Shampoo,Haircare,3,1425,4275,1341.04,22-06-2018
1244,15,Lakme Lipstick,Makeup,5,1273,6365,1671.17,11-04-2021
1245,250,Mamaearth Face Wash,Skincare,2,587,1174,403.73,10-11-2020
1246,209,Biotique Cream,Skincare,1,1307,1307,214.43,08-01-2021
1247,79,Minimalist Sunscreen,Skincare,3,758,2274,408.37,16-08-2020
1248,129,Minimalist Sunscreen,Skincare,5,982,4910,1676.3,20-10-2018
1249,9,Colorbar Eyeliner,Makeup,4,1350,5400,1109,31-08-2019
1250,275,LOreal Shampoo,Haircare,2,938,1876,509.67,19-02-2022
1251,285,Lakme Lipstick,Makeup,3,259,777,191.25,08-11-2020
1252,16,Plum Serum,Skincare,3,1010,3030,399.57,25-08-2020
1253,85,Himalaya Face Pack,Skincare,1,623,623,127.32,10-05-2021
1254,232,Nykaa Nail Polish,Makeup,5,1103,5515,731.56,08-08-2017
1255,162,Mamaearth Face Wash,Skincare,3,1107,3321,398.43,26-10-2020
1256,93,Colorbar Eyeliner,Makeup,3,1076,3228,1127.07,07-04-2020
1257,94,Plum Serum,Skincare,4,212,848,264.37,21-12-2022
1258,190,LOreal Shampoo,Haircare,1,925,925,115.61,14-09-2020
1259,72,Lakme Lipstick,Makeup,4,1330,5320,1337.94,08-02-2020
1260,64,Maybelline Mascara,Makeup,2,392,784,200.15,28-10-2019
1261,156,Plum Serum,Skincare,2,1063,2126,353.63,25-07-2017
1262,125,Nykaa Nail Polish,Makeup,2,477,954,290.25,08-11-2018
1263,211,Colorbar Eyeliner,Makeup,3,317,951,227.48,03-03-2018
1264,29,Mamaearth Face Wash,Skincare,5,1463,7315,1423.08,23-08-2020
1265,57,Maybelline Mascara,Makeup,2,1003,2006,607.64,09-04-2021
1266,191,Minimalist Sunscreen,Skincare,3,1331,3993,1162.1,10-03-2022
1267,112,Himalaya Face Pack,Skincare,4,233,932,234.79,30-01-2020
1268,128,Biotique Cream,Skincare,1,1329,1329,170.62,01-02-2022
1269,164,Mamaearth Face Wash,Skincare,2,312,624,101.61,26-05-2018
1270,237,Plum Serum,Skincare,4,250,1000,160.53,22-10-2022
1271,201,Himalaya Face Pack,Skincare,1,270,270,27.04,08-10-2019
1272,89,Nykaa Nail Polish,Makeup,1,1204,1204,353.24,04-12-2020
1273,273,Biotique Cream,Skincare,5,604,3020,912.86,07-01-2017
1274,105,Biotique Cream,Skincare,5,780,3900,648.03,24-05-2022
1275,133,Maybelline Mascara,Makeup,5,719,3595,534.78,07-10-2018
1276,196,Biotique Cream,Skincare,4,1130,4520,1305.67,26-08-2020
1277,166,Nykaa Nail Polish,Makeup,1,972,972,298.85,15-12-2019
1278,94,Mamaearth Face Wash,Skincare,3,362,1086,305.73,18-04-2018
1279,207,Lakme Lipstick,Makeup,2,1326,2652,302.86,27-05-2018
1280,21,Maybelline Mascara,Makeup,3,1214,3642,755.03,06-09-2021
1281,81,Nykaa Nail Polish,Makeup,3,1244,3732,812.72,28-11-2021
1282,242,Lakme Lipstick,Makeup,4,1063,4252,436.81,28-07-2020
1283,235,Colorbar Eyeliner,Makeup,5,558,2790,373.3,18-04-2018
1284,75,LOreal Shampoo,Haircare,3,1229,3687,567.02,06-05-2022
1285,258,Biotique Cream,Skincare,3,943,2829,327.7,08-05-2020
1286,137,Biotique Cream,Skincare,3,631,1893,198.98,13-02-2019
1287,91,Minimalist Sunscreen,Skincare,1,794,794,267.49,04-07-2021
1288,47,Maybelline Mascara,Makeup,3,1259,3777,585.74,12-08-2019
1289,5,Lakme Lipstick,Makeup,2,1040,2080,509.82,24-09-2020
1290,54,Lakme Lipstick,Makeup,4,231,924,129.34,16-11-2020
1291,285,Mamaearth Face Wash,Skincare,2,497,994,203.17,09-02-2022
1292,127,Minimalist Sunscreen,Skincare,5,420,2100,657.91,23-08-2021
1293,29,LOreal Shampoo,Haircare,1,439,439,146.25,06-02-2017
1294,71,Biotique Cream,Skincare,5,394,1970,682.27,18-08-2019
1295,9,Himalaya Face Pack,Skincare,5,1255,6275,946.93,12-12-2018
1296,102,Mamaearth Face Wash,Skincare,1,468,468,49.63,04-02-2022
1297,58,Mamaearth Face Wash,Skincare,1,577,577,95.48,24-11-2017
1298,270,Lakme Lipstick,Makeup,4,1379,5516,1158.16,07-06-2018
1299,176,Himalaya Face Pack,Skincare,2,635,1270,260.63,04-03-2017
1300,106,LOreal Shampoo,Haircare,5,1255,6275,1599.16,19-04-2019
1301,263,LOreal Shampoo,Haircare,2,557,1114,320.41,07-08-2017
1302,34,Plum Serum,Skincare,4,1029,4116,455.29,10-01-2020
1303,40,Himalaya Face Pack,Skincare,5,651,3255,898.73,01-01-2017
1304,34,Minimalist Sunscreen,Skincare,4,514,2056,429.63,01-10-2020
1305,22,Himalaya Face Pack,Skincare,5,909,4545,919.5,23-06-2017
1306,236,LOreal Shampoo,Haircare,1,1015,1015,133.65,04-12-2020
1307,132,Himalaya Face Pack,Skincare,2,611,1222,161.32,05-03-2018
1308,173,Biotique Cream,Skincare,5,441,2205,698.63,27-06-2020
1309,31,Mamaearth Face Wash,Skincare,4,1389,5556,1918.8,20-01-2017
1310,136,Minimalist Sunscreen,Skincare,1,1272,1272,169.25,25-10-2019
1311,89,Minimalist Sunscreen,Skincare,1,371,371,37.46,11-07-2018
1312,64,Colorbar Eyeliner,Makeup,5,931,4655,657.64,03-12-2021
1313,288,Minimalist Sunscreen,Skincare,2,1224,2448,727.56,21-11-2021
1314,116,Plum Serum,Skincare,5,1490,7450,1089.15,19-01-2019
1315,162,Maybelline Mascara,Makeup,1,280,280,77.5,22-02-2017
1316,227,Maybelline Mascara,Makeup,1,1471,1471,366.54,28-04-2021
1317,95,Minimalist Sunscreen,Skincare,5,1328,6640,958.39,17-10-2019
1318,35,Minimalist Sunscreen,Skincare,2,410,820,228.09,13-06-2019
1319,116,Plum Serum,Skincare,5,406,2030,326.96,15-01-2022
1320,164,Biotique Cream,Skincare,3,934,2802,968.65,30-05-2017
1321,87,Maybelline Mascara,Makeup,3,496,1488,335.36,29-10-2018
1322,162,LOreal Shampoo,Haircare,3,732,2196,634.13,25-07-2017
1323,54,Lakme Lipstick,Makeup,4,267,1068,129.83,13-11-2020
1324,158,Himalaya Face Pack,Skincare,2,585,1170,221.5,02-07-2019
1325,13,Biotique Cream,Skincare,5,1321,6605,895.82,08-09-2017
1326,242,Maybelline Mascara,Makeup,4,359,1436,211.35,20-04-2019
1327,265,Lakme Lipstick,Makeup,2,1149,2298,392.08,13-12-2020
1328,81,Mamaearth Face Wash,Skincare,5,746,3730,596.59,22-07-2019
1329,52,Plum Serum,Skincare,2,1246,2492,344.84,16-07-2017
1330,187,Lakme Lipstick,Makeup,3,401,1203,315.13,07-07-2020
1331,101,Minimalist Sunscreen,Skincare,2,979,1958,286.57,17-12-2018
1332,239,Mamaearth Face Wash,Skincare,1,1385,1385,252.1,03-01-2021
1333,292,Mamaearth Face Wash,Skincare,2,813,1626,335.72,25-06-2020
1334,11,Nykaa Nail Polish,Makeup,2,916,1832,425.26,19-03-2017
1335,75,Maybelline Mascara,Makeup,2,1314,2628,285.21,22-03-2017
1336,1,LOreal Shampoo,Haircare,2,826,1652,282.45,15-05-2022
1337,300,Lakme Lipstick,Makeup,5,277,1385,282.05,14-11-2017
1338,240,Colorbar Eyeliner,Makeup,1,1243,1243,334.37,21-11-2017
1339,100,Mamaearth Face Wash,Skincare,3,274,822,156.51,17-08-2017
1340,194,Minimalist Sunscreen,Skincare,1,1368,1368,312.48,05-04-2021
1341,159,Colorbar Eyeliner,Makeup,5,1298,6490,1766.97,23-06-2018
1342,210,LOreal Shampoo,Haircare,4,465,1860,535.6,01-09-2018
1343,171,Himalaya Face Pack,Skincare,1,820,820,233.7,19-10-2021
1344,87,Nykaa Nail Polish,Makeup,5,1130,5650,1754.85,16-09-2022
1345,167,Lakme Lipstick,Makeup,5,1397,6985,1788.8,01-10-2020
1346,72,LOreal Shampoo,Haircare,3,881,2643,727.86,23-03-2017
1347,9,Maybelline Mascara,Makeup,3,802,2406,485.6,14-08-2017
1348,5,Nykaa Nail Polish,Makeup,3,390,1170,226,09-02-2021
1349,70,Mamaearth Face Wash,Skincare,4,1043,4172,1445.38,27-11-2018
1350,224,LOreal Shampoo,Haircare,2,647,1294,138.61,22-05-2022
1351,158,Nykaa Nail Polish,Makeup,5,912,4560,991.53,06-11-2021
1352,51,Minimalist Sunscreen,Skincare,4,542,2168,374.56,19-07-2017
1353,241,Lakme Lipstick,Makeup,3,336,1008,133.43,18-12-2017
1354,228,LOreal Shampoo,Haircare,4,1078,4312,469.97,21-05-2022
1355,229,Plum Serum,Skincare,3,380,1140,200.5,26-10-2021
1356,211,Mamaearth Face Wash,Skincare,5,1345,6725,2127.31,28-07-2019
1357,211,Mamaearth Face Wash,Skincare,1,922,922,141.24,21-01-2022
1358,298,Nykaa Nail Polish,Makeup,1,1053,1053,357.4,13-04-2020
1359,165,Biotique Cream,Skincare,5,1353,6765,1127.7,05-06-2019
1360,253,Nykaa Nail Polish,Makeup,3,209,627,137.08,28-08-2020
1361,37,Minimalist Sunscreen,Skincare,2,949,1898,535.35,08-09-2021
1362,71,Mamaearth Face Wash,Skincare,4,539,2156,570.92,08-05-2021
1363,41,Plum Serum,Skincare,2,558,1116,262.77,11-07-2019
1364,197,Biotique Cream,Skincare,3,1045,3135,970.47,24-04-2021
1365,179,Minimalist Sunscreen,Skincare,3,1361,4083,1175.09,01-04-2019
1366,192,Colorbar Eyeliner,Makeup,1,666,666,192.75,07-05-2022
1367,40,Biotique Cream,Skincare,3,444,1332,422.96,18-04-2022
1368,104,LOreal Shampoo,Haircare,1,1084,1084,157.12,28-04-2017
1369,227,Lakme Lipstick,Makeup,3,636,1908,425.71,07-02-2020
1370,98,Maybelline Mascara,Makeup,3,313,939,213.1,15-10-2021
1371,93,Biotique Cream,Skincare,1,460,460,114,19-08-2017
1372,291,Maybelline Mascara,Makeup,4,821,3284,918.32,02-06-2020
1373,55,Biotique Cream,Skincare,4,571,2284,687.08,26-10-2019
1374,172,Lakme Lipstick,Makeup,1,268,268,43.27,24-03-2021
1375,79,Biotique Cream,Skincare,3,730,2190,521.15,22-10-2022
1376,69,Lakme Lipstick,Makeup,1,1297,1297,370.59,12-10-2019
1377,33,Plum Serum,Skincare,2,487,974,260.87,07-05-2018
1378,230,Maybelline Mascara,Makeup,4,976,3904,750.31,16-05-2021
1379,184,Nykaa Nail Polish,Makeup,3,443,1329,166.79,06-11-2020
1380,59,Plum Serum,Skincare,2,412,824,286.79,27-04-2017
1381,119,Lakme Lipstick,Makeup,4,354,1416,326.34,05-01-2019
1382,217,Biotique Cream,Skincare,1,947,947,318.34,31-07-2021
1383,173,Minimalist Sunscreen,Skincare,1,1142,1142,360.67,29-03-2021
1384,278,Himalaya Face Pack,Skincare,1,869,869,287.88,16-04-2021
1385,145,LOreal Shampoo,Haircare,3,1001,3003,637.1,03-11-2018
1386,76,Nykaa Nail Polish,Makeup,2,221,442,71.48,16-02-2020
1387,13,LOreal Shampoo,Haircare,5,810,4050,603.28,07-06-2021
1388,237,Himalaya Face Pack,Skincare,1,552,552,178.72,21-04-2022
1389,278,Maybelline Mascara,Makeup,3,1044,3132,762.22,19-08-2019
1390,150,Lakme Lipstick,Makeup,2,464,928,174.68,07-02-2018
1391,170,Himalaya Face Pack,Skincare,3,375,1125,302.69,31-07-2021
1392,284,LOreal Shampoo,Haircare,2,556,1112,210.41,01-03-2022
1393,17,Colorbar Eyeliner,Makeup,2,737,1474,184,04-05-2018
1394,253,Lakme Lipstick,Makeup,1,1358,1358,220.41,09-07-2022
1395,28,Maybelline Mascara,Makeup,3,1001,3003,959.23,17-01-2022
1396,278,Lakme Lipstick,Makeup,3,837,2511,352.13,14-09-2022
1397,175,Lakme Lipstick,Makeup,2,877,1754,490.81,29-07-2019
1398,63,LOreal Shampoo,Haircare,5,1500,7500,2061.35,01-08-2017
1399,271,Biotique Cream,Skincare,1,1172,1172,162.56,12-01-2022
1400,288,Nykaa Nail Polish,Makeup,1,858,858,237.31,13-06-2018
1401,202,Plum Serum,Skincare,2,219,438,132.38,15-09-2017
1402,10,Colorbar Eyeliner,Makeup,5,507,2535,718.05,24-12-2019
1403,26,Maybelline Mascara,Makeup,3,510,1530,177.55,07-10-2019
1404,194,LOreal Shampoo,Haircare,4,1247,4988,1378.46,21-03-2020
1405,35,Plum Serum,Skincare,4,530,2120,640.41,28-03-2018
1406,209,Plum Serum,Skincare,2,858,1716,583.79,16-05-2022
1407,216,Maybelline Mascara,Makeup,3,1463,4389,543.63,30-04-2018
1408,262,Plum Serum,Skincare,5,905,4525,1379.92,25-08-2022
1409,251,LOreal Shampoo,Haircare,3,1009,3027,1005.9,03-12-2018
1410,40,Himalaya Face Pack,Skincare,5,1330,6650,1874.66,11-06-2021
1411,59,Himalaya Face Pack,Skincare,3,1050,3150,818.74,25-10-2017
1412,98,Himalaya Face Pack,Skincare,2,1386,2772,708.72,06-03-2022
1413,272,Plum Serum,Skincare,5,529,2645,876.07,23-10-2017
1414,8,Mamaearth Face Wash,Skincare,1,672,672,151.53,19-02-2019
1415,245,Lakme Lipstick,Makeup,3,921,2763,533.75,29-10-2018
1416,67,Nykaa Nail Polish,Makeup,3,810,2430,482.99,08-06-2020
1417,271,Biotique Cream,Skincare,2,746,1492,224.2,18-07-2018
1418,232,Himalaya Face Pack,Skincare,1,1025,1025,108.63,19-03-2020
1419,55,Minimalist Sunscreen,Skincare,2,286,572,66.66,06-05-2017
1420,249,Plum Serum,Skincare,1,229,229,62.42,22-11-2018
1421,261,Biotique Cream,Skincare,2,746,1492,419.99,14-06-2017
1422,109,Lakme Lipstick,Makeup,5,1275,6375,2109.72,19-09-2019
1423,132,Minimalist Sunscreen,Skincare,4,510,2040,398.05,06-10-2022
1424,223,Colorbar Eyeliner,Makeup,5,1439,7195,2122.73,21-03-2019
1425,39,Himalaya Face Pack,Skincare,4,233,932,148.65,22-02-2021
1426,128,Himalaya Face Pack,Skincare,2,551,1102,188.7,31-03-2017
1427,146,Maybelline Mascara,Makeup,3,577,1731,234.46,22-04-2017
1428,210,LOreal Shampoo,Haircare,4,525,2100,731.67,06-07-2017
1429,121,Biotique Cream,Skincare,3,477,1431,477.76,01-04-2018
1430,87,Plum Serum,Skincare,3,1326,3978,525.14,04-09-2022
1431,174,Minimalist Sunscreen,Skincare,1,930,930,254.02,20-12-2022
1432,194,Maybelline Mascara,Makeup,3,1184,3552,615.41,14-11-2021
1433,263,Maybelline Mascara,Makeup,5,749,3745,778.92,25-11-2021
1434,71,Mamaearth Face Wash,Skincare,2,786,1572,334.29,15-12-2022
1435,165,Biotique Cream,Skincare,3,1162,3486,1129.01,18-03-2017
1436,168,LOreal Shampoo,Haircare,5,222,1110,155.56,04-10-2018
1437,83,Colorbar Eyeliner,Makeup,4,587,2348,602.59,22-08-2018
1438,23,Himalaya Face Pack,Skincare,2,358,716,215.6,07-01-2017
1439,25,Colorbar Eyeliner,Makeup,2,1385,2770,532.78,07-02-2020
1440,44,Biotique Cream,Skincare,3,1091,3273,1011.93,11-04-2020
1441,295,Lakme Lipstick,Makeup,5,1033,5165,1438.32,21-06-2018
1442,27,LOreal Shampoo,Haircare,3,243,729,119.54,25-11-2018
1443,284,Minimalist Sunscreen,Skincare,1,1446,1446,360.68,04-05-2021
1444,154,Himalaya Face Pack,Skincare,1,1184,1184,262.32,27-04-2019
1445,23,Mamaearth Face Wash,Skincare,3,1025,3075,701.1,29-12-2022
1446,157,Biotique Cream,Skincare,4,414,1656,183.39,06-06-2021
1447,239,Minimalist Sunscreen,Skincare,1,462,462,115.25,19-08-2017
1448,60,Maybelline Mascara,Makeup,2,866,1732,511.5,23-05-2022
1449,210,LOreal Shampoo,Haircare,5,652,3260,756.08,13-07-2018
1450,158,Colorbar Eyeliner,Makeup,4,967,3868,1125.51,16-06-2021
1451,96,Mamaearth Face Wash,Skincare,5,238,1190,241.39,02-11-2019
1452,278,Colorbar Eyeliner,Makeup,5,1310,6550,665.96,20-04-2022
1453,36,Lakme Lipstick,Makeup,5,502,2510,372.28,24-04-2018
1454,133,Himalaya Face Pack,Skincare,5,404,2020,202.01,12-04-2018
1455,287,LOreal Shampoo,Haircare,1,1294,1294,350.1,03-08-2022
1456,51,Nykaa Nail Polish,Makeup,5,1047,5235,1149.25,04-05-2018
1457,229,Minimalist Sunscreen,Skincare,1,243,243,31.14,23-05-2019
1458,205,Lakme Lipstick,Makeup,1,339,339,49.64,08-03-2020
1459,249,Himalaya Face Pack,Skincare,2,898,1796,341.37,13-11-2017
1460,265,Lakme Lipstick,Makeup,3,601,1803,339.59,28-07-2019
1461,288,Biotique Cream,Skincare,5,443,2215,535.35,25-10-2017
1462,261,Biotique Cream,Skincare,4,758,3032,638.59,14-12-2022
1463,130,Maybelline Mascara,Makeup,5,1296,6480,1272.04,02-04-2017
1464,6,Plum Serum,Skincare,4,591,2364,752.52,15-02-2021
1465,155,Biotique Cream,Skincare,4,1288,5152,1105.89,12-08-2020
1466,156,Biotique Cream,Skincare,1,238,238,33.54,03-10-2022
1467,246,Nykaa Nail Polish,Makeup,1,667,667,182.39,08-11-2021
1468,292,Maybelline Mascara,Makeup,5,1169,5845,1699.02,25-12-2022
